PTU,oids,Latitude,Longitude
PTU-00008,3300028704,38.92,-106.95
PTU-00008,3300028872,38.92,-106.95
PTU-00008,3300028791,38.92,-106.95
PTU-00008,3300028796,38.92,-106.95
PTU-00008,3300028713,38.92,-106.95
PTU-00008,3300028708,38.92,-106.95
PTU-00008,3300042840,38.92,-106.95
PTU-00008,3300028885,38.92,-106.95
PTU-00008,3300042819,38.92,-106.95
PTU-00008,3300042844,38.92,-106.95
PTU-00008,3300042823,38.92,-106.95
PTU-00008,3300028824,38.92,-106.95
PTU-00008,3300043611,38.94,-107.01
PTU-00008,3300028884,38.92,-106.95
PTU-00008,3300043497,38.92,-106.95
PTU-00008,3300042813,38.92,-106.96
PTU-00008,3300028716,38.92,-106.95
PTU-00008,3300041800,38.92,-107.04
PTU-00008,3300042820,38.92,-106.95
PTU-00008,3300028705,38.92,-106.96
PTU-00008,3300028709,38.92,-106.95
PTU-00008,3300043609,38.94,-107.01
PTU-00008,3300028810,38.92,-106.95
PTU-00008,3300042852,38.92,-106.95
PTU-00008,3300061637,44.95,-110.53
PTU-00008,3300043476,38.92,-106.95
PTU-00008,3300028707,38.92,-106.95
PTU-00008,3300028778,38.92,-106.95
PTU-00009,3300050347,68.35,19.05
PTU-00009,3300050345,68.35,19.05
PTU-00009,3300021420,42.48,-72.18
PTU-00009,3300050018,68.35,19.05
PTU-00009,3300037840,42.53,-72.19
PTU-00009,3300051668,49.0,13.36
PTU-00009,3300048817,68.35,19.05
PTU-00009,3300051664,49.04,13.31
PTU-00009,3300020760,42.48,-72.18
PTU-00009,3300044980,42.3,-72.12
PTU-00009,3300056587,68.35,19.05
PTU-00009,3300041809,38.98,-106.97
PTU-00009,3300020582,42.48,-72.18
PTU-00009,3300021171,42.48,-72.18
PTU-00009,3300037248,42.53,-72.19
PTU-00009,3300050191,68.35,19.05
PTU-00009,3300051659,48.93,13.43
PTU-00009,3300050017,68.35,19.05
PTU-00009,3300037258,37.0,-122.2
PTU-00009,3300051855,48.93,13.43
PTU-00009,3300048786,68.35,19.05
PTU-00009,3300044977,42.3,-72.12
PTU-00009,3300021405,42.48,-72.18
PTU-00009,3300050019,68.35,19.05
PTU-00009,3300029636,42.48,-72.18
PTU-00009,3300027853,38.0,-97.0
PTU-00009,3300039476,65.16,-147.49
PTU-00009,3300036820,37.0,-122.2
PTU-00009,3300051666,49.0,13.36
PTU-00009,3300055279,68.35,19.05
PTU-00009,3300060913,68.62,-149.63
PTU-00009,3300020804,42.48,-72.18
PTU-00009,3300043788,42.3,-72.12
PTU-00009,3300043783,42.3,-72.12
PTU-00009,3300021559,42.48,-72.18
PTU-00009,3300048807,68.35,19.05
PTU-00009,3300060649,65.17,-147.48
PTU-00009,3300061179,45.84,-122.0
PTU-00009,3300043661,38.99,-107.06
PTU-00009,3300020580,42.48,-72.18
PTU-00009,3300005537,40.8,-76.34
PTU-00009,3300055278,41.55,-70.64
PTU-00009,3300056834,68.35,19.05
PTU-00009,3300043162,42.53,-72.19
PTU-00009,3300021433,42.48,-72.18
PTU-00009,3300050349,68.36,19.04
PTU-00009,3300061644,45.83,-122.02
PTU-00009,3300005591,38.0,-97.0
PTU-00009,3300060670,68.67,-149.37
PTU-00009,3300021477,42.48,-72.18
PTU-00009,3300051847,48.91,13.56
PTU-00009,3300020743,42.48,-72.18
PTU-00009,3300031718,39.08,-86.47
PTU-00009,3300037235,42.53,-72.19
PTU-00009,3300020672,42.48,-72.18
PTU-00009,3300050045,68.35,19.05
PTU-00009,3300020583,42.48,-72.18
PTU-00009,3300020579,42.48,-72.18
PTU-00009,3300037452,42.53,-72.19
PTU-00010,2756170198,19.41,-155.26
PTU-00010,3300046455,46.12,-123.27
PTU-00010,3300046514,46.12,-123.27
PTU-00010,3300046473,46.12,-123.27
PTU-00010,3300047317,46.12,-123.27
PTU-00010,3300025735,42.39,-85.37
PTU-00010,3300047471,46.12,-123.27
PTU-00010,3300015262,41.16,-96.41
PTU-00010,3300046557,46.12,-123.27
PTU-00010,2902734411,78.0,20.0
PTU-00010,3300045020,42.3,-72.12
PTU-00010,3300046459,46.12,-123.27
PTU-00010,3300046462,46.12,-123.27
PTU-00010,3300046665,44.59,-123.19
PTU-00010,3300047322,46.12,-123.27
PTU-00010,3300046476,46.12,-123.27
PTU-00010,3300046809,46.12,-123.27
PTU-00010,2900664082,35.0,105.0
PTU-00010,3300046458,44.59,-123.19
PTU-00010,3300046680,46.12,-123.27
PTU-00010,3300046529,46.12,-123.27
PTU-00010,3300047315,46.12,-123.27
PTU-00010,3300048088,46.12,-123.27
PTU-00010,3300046678,46.12,-123.27
PTU-00010,3300025256,35.91,-79.05
PTU-00010,3300031548,38.5,-121.7
PTU-00010,3300046535,46.12,-123.27
PTU-00010,3300039664,-41.53,145.9
PTU-00010,3300047323,44.59,-123.19
PTU-00010,3300031911,38.5,-121.7
PTU-00010,3300046471,44.59,-123.19
PTU-00010,3300009011,42.39,-85.37
PTU-00010,3300046526,46.12,-123.27
PTU-00010,3300047655,68.36,19.05
PTU-00010,3300046454,46.12,-123.27
PTU-00010,3300046533,46.12,-123.27
PTU-00010,3300046472,46.12,-123.27
PTU-00010,3300047673,46.12,-123.27
PTU-00010,3300046477,46.12,-123.27
PTU-00010,3300047321,46.12,-123.27
PTU-00010,3300047320,44.59,-123.19
PTU-00010,3300046517,46.12,-123.27
PTU-00010,3300046642,46.12,-123.27
PTU-00010,3300047446,44.59,-123.19
PTU-00010,3300046690,46.12,-123.27
PTU-00010,3300046516,46.12,-123.27
PTU-00010,3300046536,46.12,-123.27
PTU-00010,3300046511,46.12,-123.27
PTU-00010,2921665137,42.28,-76.63
PTU-00010,3300046679,46.12,-123.27
PTU-00011,3300054113,44.59,-123.19
PTU-00011,3300048623,46.12,-123.27
PTU-00011,3300046725,44.59,-123.19
PTU-00011,3300047439,44.59,-123.19
PTU-00011,3300037536,42.01,-93.74
PTU-00011,3300046491,44.59,-123.19
PTU-00011,3300037630,42.01,-93.74
PTU-00011,3300046500,44.59,-123.19
PTU-00011,3300042838,38.92,-106.95
PTU-00011,3300028721,38.92,-106.95
PTU-00011,3300043497,38.92,-106.95
PTU-00011,3300018481,41.11,-111.75
PTU-00011,3300060894,39.1,-96.56
PTU-00011,3300028793,38.92,-106.95
PTU-00011,3300047468,44.59,-123.19
PTU-00011,3300046720,44.59,-123.19
PTU-00011,3300046498,44.59,-123.19
PTU-00011,3300028771,38.92,-106.95
PTU-00011,3300043349,38.94,-107.01
PTU-00011,3300046716,44.59,-123.19
PTU-00011,3300028876,38.92,-106.95
PTU-00011,3300046789,44.59,-123.19
PTU-00011,3300028719,38.92,-106.95
PTU-00011,3300053076,44.59,-123.19
PTU-00011,3300028872,38.92,-106.95
PTU-00011,3300046520,44.59,-123.19
PTU-00011,3300043578,38.92,-106.95
PTU-00011,3300046783,44.59,-123.19
PTU-00011,3300046665,44.59,-123.19
PTU-00011,3300018476,45.64,-110.57
PTU-00011,3300046795,44.59,-123.19
PTU-00011,3300037469,42.01,-93.74
PTU-00011,3300028713,38.92,-106.95
PTU-00011,3300047318,44.59,-123.19
PTU-00011,3300053074,44.59,-123.19
PTU-00011,3300046688,44.59,-123.19
PTU-00011,3300028784,38.92,-106.95
PTU-00011,3300046814,44.59,-123.19
PTU-00011,3300028810,38.92,-106.95
PTU-00011,3300019767,35.02,-111.74
PTU-00011,3300042826,38.92,-106.95
PTU-00011,3300046784,44.59,-123.19
PTU-00011,3300046797,44.59,-123.19
PTU-00011,3300028708,38.92,-106.95
PTU-00011,3300046615,44.59,-123.19
PTU-00011,3300044725,38.92,-106.95
PTU-00011,3300048687,44.59,-123.19
PTU-00011,3300042818,38.92,-106.95
PTU-00011,3300028718,38.92,-106.95
PTU-00011,3300053075,44.59,-123.19
PTU-00011,3300046835,44.59,-123.19
PTU-00011,3300046659,44.59,-123.19
PTU-00011,3300046523,44.59,-123.19
PTU-00011,3300046539,44.59,-123.19
PTU-00011,3300043377,38.99,-107.0
PTU-00011,3300042819,38.92,-106.95
PTU-00011,3300042824,38.92,-106.96
PTU-00011,3300047441,44.59,-123.19
PTU-00011,3300028819,38.92,-106.95
PTU-00011,3300047093,44.59,-123.19
PTU-00011,3300028744,38.92,-106.95
PTU-00011,3300048622,44.59,-123.19
PTU-00011,3300028811,38.92,-106.95
PTU-00011,3300043345,38.99,-107.0
PTU-00011,3300047091,44.59,-123.19
PTU-00011,3300037529,42.01,-93.74
PTU-00011,3300047092,44.59,-123.19
PTU-00011,3300047467,44.59,-123.19
PTU-00011,3300028778,38.92,-106.95
PTU-00012,3300047640,68.36,19.05
PTU-00012,3300046505,68.35,19.04
PTU-00012,3300049729,68.36,19.04
PTU-00012,3300050034,68.36,19.04
PTU-00012,3300047642,68.36,19.05
PTU-00012,3300047661,68.35,19.05
PTU-00012,3300050035,68.36,19.04
PTU-00012,3300048772,68.35,19.05
PTU-00012,3300046479,68.36,19.04
PTU-00012,3300050022,68.35,19.05
PTU-00012,3300050393,68.36,19.05
PTU-00012,3300041809,38.98,-106.97
PTU-00012,3300027043,18.0,-65.0
PTU-00012,3300028666,47.65,-122.3
PTU-00012,3300050010,68.35,19.05
PTU-00012,3300047657,68.36,19.05
PTU-00012,3300056791,68.35,19.05
PTU-00012,3300050391,68.36,19.05
PTU-00012,3300047649,68.36,19.05
PTU-00012,3300047641,68.36,19.05
PTU-00012,3300048771,68.35,19.05
PTU-00012,3300050015,68.35,19.05
PTU-00012,3300051166,68.36,19.05
PTU-00012,3300047650,68.36,19.05
PTU-00012,3300049721,68.35,19.05
PTU-00012,3300046701,68.35,19.04
PTU-00012,3300048041,68.36,19.05
PTU-00012,3300050014,68.35,19.05
PTU-00012,3300049727,68.36,19.04
PTU-00012,3300050024,68.35,19.05
PTU-00012,3300050375,68.36,19.05
PTU-00012,3300047660,68.36,19.05
PTU-00012,3300047655,68.36,19.05
PTU-00012,3300054973,68.36,19.04
PTU-00012,3300050026,68.35,19.05
PTU-00012,3300047654,68.36,19.05
PTU-00012,3300026988,18.0,-65.0
PTU-00012,3300050028,68.35,19.05
PTU-00012,3300047653,68.36,19.05
PTU-00012,3300049728,68.36,19.04
PTU-00012,3300047651,68.36,19.05
PTU-00012,3300049718,68.35,19.05
PTU-00012,3300050132,68.35,19.05
PTU-00013,3300042847,38.92,-106.95
PTU-00013,3300043634,38.98,-107.06
PTU-00013,3300042842,38.92,-106.95
PTU-00013,3300028824,38.92,-106.95
PTU-00013,3300028884,38.92,-106.95
PTU-00013,3300028755,38.92,-106.95
PTU-00013,3300028720,38.92,-106.95
PTU-00013,3300042857,38.92,-106.95
PTU-00013,3300042832,38.92,-106.95
PTU-00013,3300042849,38.92,-106.95
PTU-00013,3300028787,38.92,-106.95
PTU-00013,3300028716,38.92,-106.95
PTU-00013,3300042854,38.92,-106.95
PTU-00013,3300028875,38.92,-106.95
PTU-00013,3300042841,38.92,-106.95
PTU-00013,3300028710,38.92,-106.95
PTU-00013,3300028771,38.92,-106.95
PTU-00013,3300061625,44.95,-110.54
PTU-00013,3300028876,38.92,-106.95
PTU-00013,3300028719,38.92,-106.95
PTU-00013,3300028712,38.92,-106.95
PTU-00013,3300028704,38.92,-106.95
PTU-00013,3300028872,38.92,-106.95
PTU-00013,3300028828,38.92,-106.95
PTU-00013,3300028791,38.92,-106.95
PTU-00013,3300043606,38.99,-107.01
PTU-00013,3300028754,38.92,-106.95
PTU-00013,3300042859,38.92,-106.95
PTU-00013,3300028715,38.92,-106.95
PTU-00013,3300028880,38.92,-106.95
PTU-00013,3300042855,38.92,-106.95
PTU-00013,3300042850,38.92,-106.95
PTU-00013,3300042833,38.92,-106.95
PTU-00013,3300028711,38.92,-106.95
PTU-00013,3300044456,38.99,-107.0
PTU-00013,3300028717,38.92,-106.95
PTU-00013,3300042831,38.92,-106.95
PTU-00013,3300028722,38.92,-106.95
PTU-00013,3300044492,38.92,-106.95
PTU-00013,3300028810,38.92,-106.95
PTU-00013,3300042826,38.92,-106.95
PTU-00013,3300028708,38.92,-106.95
PTU-00013,3300042852,38.92,-106.95
PTU-00013,3300042871,38.92,-106.95
PTU-00013,3300028807,38.92,-106.95
PTU-00013,3300042839,38.92,-106.95
PTU-00013,3300043681,38.98,-107.07
PTU-00013,3300042830,38.92,-106.95
PTU-00013,3300028718,38.92,-106.95
PTU-00013,3300028714,38.92,-106.95
PTU-00013,3300042840,38.92,-106.95
PTU-00013,3300043501,38.92,-106.95
PTU-00013,3300042851,38.92,-106.95
PTU-00013,3300028885,38.92,-106.95
PTU-00013,3300042856,38.92,-106.95
PTU-00013,3300042990,38.99,-107.0
PTU-00013,3300043574,38.92,-106.95
PTU-00013,3300042984,38.98,-107.01
PTU-00013,3300042844,38.92,-106.95
PTU-00013,3300028799,38.92,-106.95
PTU-00013,3300028744,38.92,-106.95
PTU-00013,3300028811,38.92,-106.95
PTU-00013,3300043577,38.92,-106.95
PTU-00013,3300042848,38.92,-106.95
PTU-00013,3300028707,38.92,-106.95
PTU-00013,3300028814,38.92,-106.95
PTU-00013,3300028778,38.92,-106.95
PTU-00014,3300037523,42.01,-93.74
PTU-00014,3300049576,29.41,-82.17
PTU-00014,3300049574,29.41,-82.17
PTU-00014,3300037630,42.01,-93.74
PTU-00014,3300028878,38.92,-106.96
PTU-00014,3300037632,42.01,-93.74
PTU-00014,3300036852,41.17,-96.41
PTU-00014,3300049590,29.41,-82.18
PTU-00014,3300051239,45.27,-97.84
PTU-00014,3300036861,41.17,-96.41
PTU-00014,3300050230,41.84,-88.23
PTU-00014,3300049568,29.41,-82.17
PTU-00014,3300050515,35.84,-83.96
PTU-00014,3300049577,29.41,-82.17
PTU-00014,3300060744,44.97,-110.58
PTU-00014,3300009553,42.39,-85.37
PTU-00014,3300006049,35.84,-83.96
PTU-00014,3300026118,42.39,-85.37
PTU-00014,3300009840,38.87,-122.43
PTU-00014,3300049579,29.41,-82.17
PTU-00014,3300049582,29.41,-82.17
PTU-00014,3300027907,35.84,-83.96
PTU-00014,3300050504,35.84,-83.96
PTU-00014,3300060898,17.97,-66.86
PTU-00014,3300050505,35.84,-83.96
PTU-00014,3300006847,35.84,-83.96
PTU-00014,3300046795,44.59,-123.19
PTU-00014,3300049591,29.41,-82.18
PTU-00014,3300036862,41.17,-96.41
PTU-00014,3300031903,38.5,-121.7
PTU-00014,3300009162,35.84,-83.96
PTU-00014,3300028722,38.92,-106.95
PTU-00014,3300041966,39.1,-96.61
PTU-00014,3300006846,35.84,-83.96
PTU-00014,3300050510,35.84,-83.96
PTU-00014,3300042993,41.2,-97.94
PTU-00014,3300049741,29.41,-82.18
PTU-00014,3300049587,29.41,-82.18
PTU-00014,3300042837,38.92,-106.95
PTU-00014,3300050234,45.27,-97.84
PTU-00014,3300049743,29.41,-82.18
PTU-00014,3300061224,31.91,-110.84
PTU-00014,3300027018,39.07,-96.58
PTU-00014,3300031995,38.5,-121.7
PTU-00014,3300049588,29.41,-82.18
PTU-00014,3300061734,29.41,-82.18
PTU-00014,3300060887,17.97,-66.86
PTU-00014,3300028881,38.92,-106.96
PTU-00014,3300006880,35.84,-83.96
PTU-00014,3300036854,41.17,-96.41
PTU-00014,3300028799,38.92,-106.95
PTU-00014,3300050503,35.84,-83.96
PTU-00014,3300049593,29.41,-82.18
PTU-00014,3300039408,-35.12,141.98
PTU-00014,3300050499,35.84,-83.96
PTU-00014,3300036839,26.65,-80.63
PTU-00014,3300049578,29.41,-82.17
PTU-00014,3300049824,29.41,-82.17
PTU-00015,3300050034,68.36,19.04
PTU-00015,3300047642,68.36,19.05
PTU-00015,3300047661,68.35,19.05
PTU-00015,3300050035,68.36,19.04
PTU-00015,3300048772,68.35,19.05
PTU-00015,3300050393,68.36,19.05
PTU-00015,3300041809,38.98,-106.97
PTU-00015,3300028666,47.65,-122.3
PTU-00015,3300046698,68.35,19.05
PTU-00015,3300047657,68.36,19.05
PTU-00015,3300048777,68.35,19.05
PTU-00015,3300050391,68.36,19.05
PTU-00015,3300047649,68.36,19.05
PTU-00015,3300021076,68.35,19.05
PTU-00015,3300047641,68.36,19.05
PTU-00015,3300048759,68.35,19.05
PTU-00015,3300051166,68.36,19.05
PTU-00015,3300048825,68.35,19.05
PTU-00015,3300048774,68.35,19.05
PTU-00015,3300050013,68.35,19.05
PTU-00015,3300050031,68.35,19.05
PTU-00015,3300048041,68.36,19.05
PTU-00015,3300049727,68.36,19.04
PTU-00015,3300048776,68.35,19.05
PTU-00015,3300050024,68.35,19.05
PTU-00015,3300050375,68.36,19.05
PTU-00015,3300047660,68.36,19.05
PTU-00015,3300047654,68.36,19.05
PTU-00015,3300054973,68.36,19.04
PTU-00015,3300048042,68.36,19.05
PTU-00015,3300046697,68.35,19.05
PTU-00015,3300048044,68.36,19.05
PTU-00015,3300056870,68.35,19.05
PTU-00015,3300050025,68.35,19.05
PTU-00015,3300049728,68.36,19.04
PTU-00015,3300048765,68.35,19.05
PTU-00015,3300046701,68.35,19.04
PTU-00015,3300048043,68.36,19.05
PTU-00016,3300046817,46.12,-123.27
PTU-00016,3300046514,46.12,-123.27
PTU-00016,3300047089,46.12,-123.27
PTU-00016,3300035174,57.19,-2.21
PTU-00016,3300047317,46.12,-123.27
PTU-00016,3300047471,46.12,-123.27
PTU-00016,3300036855,35.5,-121.0
PTU-00016,3300046788,46.12,-123.27
PTU-00016,3300053078,46.12,-123.27
PTU-00016,3300046709,46.12,-123.27
PTU-00016,3300046510,46.12,-123.27
PTU-00016,3300046822,46.12,-123.27
PTU-00016,3300053077,46.12,-123.27
PTU-00016,3300005445,42.39,-85.37
PTU-00016,3300036401,46.11,-122.99
PTU-00016,3300053081,46.12,-123.27
PTU-00016,3300046707,46.12,-123.27
PTU-00016,3300046675,46.12,-123.27
PTU-00016,3300046792,46.12,-123.27
PTU-00016,3300046462,46.12,-123.27
PTU-00016,3300035725,46.11,-122.99
PTU-00016,3300047316,46.12,-123.27
PTU-00016,3300046812,46.12,-123.27
PTU-00016,3300046816,46.12,-123.27
PTU-00016,3300049450,46.12,-123.27
PTU-00016,3300046476,46.12,-123.27
PTU-00016,3300046809,46.12,-123.27
PTU-00016,3300046680,46.12,-123.27
PTU-00016,3300046529,46.12,-123.27
PTU-00016,3300048088,46.12,-123.27
PTU-00016,3300036796,-34.5,150.0
PTU-00016,3300041966,39.1,-96.61
PTU-00016,3300046678,46.12,-123.27
PTU-00016,3300035171,46.11,-122.99
PTU-00016,3300047440,46.12,-123.27
PTU-00016,3300045282,47.55,-92.3
PTU-00016,3300046713,46.12,-123.27
PTU-00016,3300046747,46.12,-123.27
PTU-00016,3300046782,46.12,-123.27
PTU-00016,3300046739,46.12,-123.27
PTU-00016,3300043661,38.99,-107.06
PTU-00016,3300046836,46.12,-123.27
PTU-00016,3300046717,46.12,-123.27
PTU-00016,3300046454,46.12,-123.27
PTU-00016,3300046689,46.12,-123.27
PTU-00016,3300046718,46.12,-123.27
PTU-00016,3300046780,46.12,-123.27
PTU-00016,3300046533,46.12,-123.27
PTU-00016,3300046472,46.12,-123.27
PTU-00016,3300046811,46.12,-123.27
PTU-00016,3300046517,46.12,-123.27
PTU-00016,3300046642,46.12,-123.27
PTU-00016,3300046837,46.12,-123.27
PTU-00016,3300046536,46.12,-123.27
PTU-00016,3300046511,46.12,-123.27
PTU-00016,3300046531,46.12,-123.27
PTU-00016,3300061640,40.05,-105.57
PTU-00017,3300047640,68.36,19.05
PTU-00017,3300048788,68.35,19.05
PTU-00017,3300050034,68.36,19.04
PTU-00017,3300047642,68.36,19.05
PTU-00017,3300047661,68.35,19.05
PTU-00017,3300050138,68.35,19.05
PTU-00017,3300050035,68.36,19.04
PTU-00017,3300050393,68.36,19.05
PTU-00017,3300041809,38.98,-106.97
PTU-00017,3300047657,68.36,19.05
PTU-00017,3300050027,68.35,19.05
PTU-00017,3300050391,68.36,19.05
PTU-00017,3300047649,68.36,19.05
PTU-00017,3300047641,68.36,19.05
PTU-00017,3300051166,68.36,19.05
PTU-00017,3300048825,68.35,19.05
PTU-00017,3300047650,68.36,19.05
PTU-00017,3300047659,68.36,19.05
PTU-00017,3300047645,68.35,19.05
PTU-00017,3300048041,68.36,19.05
PTU-00017,3300050024,68.35,19.05
PTU-00017,3300050375,68.36,19.05
PTU-00017,3300047660,68.36,19.05
PTU-00017,3300047654,68.36,19.05
PTU-00017,3300050026,68.35,19.05
PTU-00017,3300048042,68.36,19.05
PTU-00017,3300047655,68.36,19.05
PTU-00017,3300056870,68.35,19.05
PTU-00017,3300050028,68.35,19.05
PTU-00017,3300047651,68.36,19.05
PTU-00017,3300049728,68.36,19.04
PTU-00017,3300047653,68.36,19.05
PTU-00017,3300047658,68.36,19.05
PTU-00017,3300050132,68.35,19.05
PTU-00017,3300048796,68.35,19.04
PTU-00018,3300042847,38.92,-106.95
PTU-00018,3300028824,38.92,-106.95
PTU-00018,3300028884,38.92,-106.95
PTU-00018,3300028768,38.92,-106.95
PTU-00018,3300028755,38.92,-106.95
PTU-00018,3300043497,38.92,-106.95
PTU-00018,3300042832,38.92,-106.95
PTU-00018,3300028721,38.92,-106.95
PTU-00018,3300060695,68.62,-149.28
PTU-00018,3300042813,38.92,-106.96
PTU-00018,3300042853,38.92,-106.95
PTU-00018,3300028787,38.92,-106.95
PTU-00018,3300061640,40.05,-105.57
PTU-00018,3300042854,38.92,-106.95
PTU-00018,3300028793,38.92,-106.95
PTU-00018,3300028716,38.92,-106.95
PTU-00018,3300028782,38.92,-106.95
PTU-00018,3300042843,38.92,-106.95
PTU-00018,3300042841,38.92,-106.95
PTU-00018,3300028771,38.92,-106.95
PTU-00018,3300028719,38.92,-106.95
PTU-00018,3300028796,38.92,-106.95
PTU-00018,3300042859,38.92,-106.95
PTU-00018,3300028715,38.92,-106.95
PTU-00018,3300042855,38.92,-106.95
PTU-00018,3300042850,38.92,-106.95
PTU-00018,3300028713,38.92,-106.95
PTU-00018,3300028711,38.92,-106.95
PTU-00018,3300049987,38.92,-106.95
PTU-00018,3300028784,38.92,-106.95
PTU-00018,3300028722,38.92,-106.95
PTU-00018,3300042826,38.92,-106.95
PTU-00018,3300042822,38.92,-106.95
PTU-00018,3300042817,38.92,-106.96
PTU-00018,3300044725,38.92,-106.95
PTU-00018,3300042828,38.92,-106.95
PTU-00018,3300042839,38.92,-106.95
PTU-00018,3300042818,38.92,-106.95
PTU-00018,3300028718,38.92,-106.95
PTU-00018,3300042851,38.92,-106.95
PTU-00018,3300042835,38.92,-106.95
PTU-00018,3300042836,38.92,-106.95
PTU-00018,3300028885,38.92,-106.95
PTU-00018,3300028881,38.92,-106.96
PTU-00018,3300042819,38.92,-106.95
PTU-00018,3300028819,38.92,-106.95
PTU-00018,3300042824,38.92,-106.96
PTU-00018,3300042846,38.92,-106.95
PTU-00018,3300028744,38.92,-106.95
PTU-00018,3300028811,38.92,-106.95
PTU-00018,3300042873,38.92,-106.95
PTU-00018,3300042829,38.92,-106.95
PTU-00018,3300042848,38.92,-106.95
PTU-00018,3300042827,38.92,-106.95
PTU-00018,3300028814,38.92,-106.95
PTU-00018,3300043584,38.93,-106.97
PTU-00018,3300042823,38.92,-106.95
PTU-00018,3300028778,38.92,-106.95
PTU-00019,3300049143,35.88,-106.3
PTU-00019,3300049164,35.88,-106.3
PTU-00019,3300046455,46.12,-123.27
PTU-00019,3300049136,35.88,-106.3
PTU-00019,MGYA00645608,51.98,5.67
PTU-00019,3300053169,35.88,-106.3
PTU-00019,3300049173,35.88,-106.3
PTU-00019,MGYA00645708,51.98,5.67
PTU-00019,MGYA00645559,51.98,5.67
PTU-00019,MGYA00645722,51.98,5.67
PTU-00019,3300053168,35.88,-106.3
PTU-00019,3300049166,35.88,-106.3
PTU-00019,3300049168,35.88,-106.3
PTU-00019,MGYA00645699,51.98,5.67
PTU-00019,MGYA00645598,51.98,5.67
PTU-00019,MGYA00645670,51.98,5.67
PTU-00019,3300049170,35.88,-106.3
PTU-00019,3300053167,35.88,-106.3
PTU-00019,MGYA00645646,51.98,5.67
PTU-00019,3300053165,35.88,-106.3
PTU-00019,MGYA00645571,51.98,5.67
PTU-00019,MGYA00645716,51.98,5.67
PTU-00019,3300028608,42.67,-77.03
PTU-00019,MGYA00645605,51.98,5.67
PTU-00019,3300053170,35.88,-106.3
PTU-00019,3300053777,35.88,-106.3
PTU-00019,MGYA00645627,51.98,5.67
PTU-00019,MGYA00645711,51.98,5.67
PTU-00019,MGYA00645714,51.98,5.67
PTU-00019,MGYA00645690,51.98,5.67
PTU-00019,MGYA00645595,51.98,5.67
PTU-00019,MGYA00645673,51.98,5.67
PTU-00019,3300053174,35.88,-106.3
PTU-00019,3300049780,35.88,-106.3
PTU-00019,2791355405,-29.0,24.0
PTU-00019,3300042014,41.89,-103.69
PTU-00019,3300028589,42.67,-77.03
PTU-00019,3300049165,35.88,-106.3
PTU-00019,3300053779,35.88,-106.3
PTU-00019,3300032074,37.89,-122.3
PTU-00019,3300049138,35.88,-106.3
PTU-00019,3300049167,35.88,-106.3
PTU-00019,3300049140,35.88,-106.3
PTU-00019,3300031649,46.63,-120.53
PTU-00019,3300033550,42.67,-77.03
PTU-00019,MGYA00645636,51.98,5.67
PTU-00019,MGYA00645630,51.98,5.67
PTU-00019,MGYA00645652,51.98,5.67
PTU-00019,MGYA00643192,45.41,126.37
PTU-00019,MGYA00645655,51.98,5.67
PTU-00019,MGYA00645602,51.98,5.67
PTU-00019,3300028592,42.67,-77.03
PTU-00019,MGYA00645693,51.98,5.67
PTU-00019,MGYA00645696,51.98,5.67
PTU-00019,MGYA00645676,51.98,5.67
PTU-00019,MGYA00645548,51.98,5.67
PTU-00020,3300047640,68.36,19.05
PTU-00020,3300048826,68.35,19.05
PTU-00020,3300049729,68.36,19.04
PTU-00020,3300048773,68.35,19.05
PTU-00020,3300050034,68.36,19.04
PTU-00020,3300048772,68.35,19.05
PTU-00020,3300048791,68.35,19.05
PTU-00020,3300056815,68.35,19.05
PTU-00020,3300041809,38.98,-106.97
PTU-00020,3300048769,68.35,19.05
PTU-00020,3300050010,68.35,19.05
PTU-00020,3300046698,68.35,19.05
PTU-00020,3300056791,68.35,19.05
PTU-00020,3300049719,68.35,19.05
PTU-00020,3300048771,68.35,19.05
PTU-00020,3300048759,68.35,19.05
PTU-00020,3300046486,68.35,19.04
PTU-00020,3300046673,68.35,19.05
PTU-00020,3300048774,68.35,19.05
PTU-00020,3300050031,68.35,19.05
PTU-00020,3300049727,68.36,19.04
PTU-00020,3300050024,68.35,19.05
PTU-00020,3300050375,68.36,19.05
PTU-00020,3300047655,68.36,19.05
PTU-00020,3300054973,68.36,19.04
PTU-00020,3300046697,68.35,19.05
PTU-00020,3300048824,68.35,19.05
PTU-00020,3300048770,68.35,19.05
PTU-00020,3300056870,68.35,19.05
PTU-00020,3300050025,68.35,19.05
PTU-00020,3300050009,68.35,19.05
