KO	Meta	Isolate	log_odds	p	padj
K06291	3.0	160.0	-6.1273507296622	3.2269834491149945e-169	7.433639886461771e-169
K16201	658.0	819.0	-2.730439116890357	0.0	0.0
K17060	49.0	105.0	-3.17626957467712	4.9012422465687826e-76	7.22349063296541e-76
K17836	113.0	206.0	-3.033410003968268	1.1820034520882756e-140	2.467475318073399e-140
K00681	161.0	242.0	-2.8464091607509747	3.40650449423887e-154	7.47579952109915e-154
K18594	80.0	101.0	-2.654548624552871	9.56284457792452e-61	1.27947436938942e-60
K18317	970.0	737.0	-2.2227766848415866	0.0	0.0
K16702	59.0	110.0	-3.04055931957761	3.0912741542330034e-76	4.5613143678252446e-76
K10972	1246.0	971.0	-2.277296553987256	0.0	0.0
K00239	85.0	124.0	-2.800817022500983	1.1497898484220247e-78	1.7286543262976585e-78
K00098	1545.0	1243.0	-2.3447300607632533	0.0	0.0
K12532	324.0	297.0	-2.359457111019231	1.3247398285436805e-151	2.8782199832306953e-151
K03855	35.0	101.0	-3.4659531820545775	2.908821090164458e-79	4.3996907337794035e-79
K18098	1184.0	521.0	-1.6459624080562967	2.5419825069550873e-160	5.70607279015288e-160
K16705	138.0	136.0	-2.4132914162663854	1.3271752020918058e-72	1.9198421178728375e-72
K00375	431.0	550.0	-2.721332271025456	0.0	0.0
K26149	74.0	99.0	-2.7115211416360814	5.3123215373728814e-61	7.128645835788689e-61
K18072	921.0	1061.0	-2.6841697902265014	0.0	0.0
K26450	244.0	75.0	-1.2484698293083887	7.708210022447475e-17	7.990626328382727e-17
K24855	128.0	68.0	-1.7936885092836579	1.4990799910439137e-25	1.5979975724027077e-25
K19735	51.0	51.0	-2.4181093832517946	2.256878330339554e-28	2.4348226364369856e-28
K08795	206.0	84.0	-1.5304667789784492	4.9627423997936465e-25	5.282340900779294e-25
K22548	77.0	122.0	-2.882160928679438	7.918075701589107e-80	1.2049141025086068e-79
K21130	225.0	308.0	-2.761496060289007	3.713305980461895e-189	9.174265589616759e-189
K22982	634.0	651.0	-2.5156862129517674	0.0	0.0
K22470	79.0	85.0	-2.494359395888883	6.835859881947417e-48	8.299148191222464e-48
K24180	76.0	68.0	-2.310255807134829	2.604864587778734e-35	2.917075549104629e-35
K12346	81.0	99.0	-2.6222153354231934	9.165118665058885e-59	1.2097763382871612e-58
K17692	31.0	78.0	-3.325381854382703	1.9152848177660502e-59	2.5422068294122395e-59
K12664	100.0	193.0	-3.0881206841302076	2.632078427725472e-134	5.343108539136264e-134
K02316	482.0	45.0	-0.061250788198993183	0.7507356934375667	0.751485978959691
K10108	344.0	567.0	-2.9798192767218423	0.0	0.0
K22044	84.0	125.0	-2.8206173414738216	6.894913454137073e-80	1.0501741660072523e-79
K14629	1341.0	916.0	-2.136859464445873	0.0	0.0
K24969	750.0	684.0	-2.400438770250845	0.0	0.0
K13875	188.0	262.0	-2.7736078563568505	4.425930805903579e-162	1.000228405955105e-161
K23376	210.0	252.0	-2.6232149421150264	1.7821635648537717e-146	3.807625909892358e-146
K15891	567.0	574.0	-2.4919551907220425	1.02770768028418e-309	3.971265480604294e-309
K08146	124.0	90.0	-2.104723627333785	4.1398660583697493e-41	4.788094508156051e-41
K05278	47.0	73.0	-2.8537464036618996	5.194982906974723e-48	6.313145934998645e-48
K09699	118.0	146.0	-2.64056709949195	1.9548908851786044e-86	3.118857455550956e-86
K05602	147.0	201.0	-2.7469423768330157	1.441389304440227e-123	2.7935284971504088e-123
K19966	996.0	908.0	-2.428011472878393	0.0	0.0
K14286	516.0	615.0	-2.660949237186358	0.0	0.0
K04047	89.0	49.0	-1.8296714553003877	2.458698281169073e-19	2.563105951726627e-19
K07691	1762.0	1364.0	-2.321607925339533	0.0	0.0
K08297	885.0	786.0	-2.386310549159264	0.0	0.0
K25282	86.0	255.0	-3.5226849505102935	8.767437321625007e-200	2.2702857345759065e-199
K21453	243.0	378.0	-2.8978981179362218	4.8942467156707935e-244	1.506477415616431e-243
K10913	299.0	385.0	-2.70987778786604	9.595886576683114e-231	2.8004778540809463e-230
K20081	109.0	78.0	-2.089811962286997	1.5638853846799346e-35	1.7528957042249579e-35
K21057	189.0	261.0	-2.7643826058322936	7.066507464166232e-161	1.589091575237741e-160
K02504	589.0	234.0	-1.5146658237017268	2.093032000198438e-65	2.8875769303013162e-65
K09065	44.0	81.0	-3.021966353367589	2.7426897264042233e-56	3.553787878352484e-56
K17940	322.0	229.0	-2.09795006719999	3.777512378938967e-101	6.614609088715506e-101
K16787	61.0	114.0	-3.0436510112463995	5.104855392224565e-79	7.702656162778132e-79
K13010	122.0	268.0	-3.2272137338853075	8.392090256281334e-194	2.1098186748723356e-193
K15873	113.0	198.0	-2.992982117157061	1.947251782390663e-133	3.936954754223835e-133
K19701	63.0	53.0	-2.2483320272854463	5.532773863062855e-27	5.937032677569911e-27
K19711	408.0	516.0	-2.708103522380601	9.610971726931079e-308	3.682612579071985e-307
K09972	4577.0	2739.0	-2.2608272087085344	0.0	0.0
K11395	297.0	474.0	-2.9356888922241313	1.919183554858016e-309	7.39897709217009e-309
K16559	67.0	68.0	-2.4346491653373286	1.3872744081744841e-37	1.5689860515216388e-37
K02819	78.0	89.0	-2.5529099738682857	2.012667837859684e-51	2.5104459606478946e-51
K07669	1502.0	1461.0	-2.567283074430459	0.0	0.0
K12266	243.0	244.0	-2.444391778052343	1.4959918187702796e-130	2.9812682166341264e-130
K05555	206.0	237.0	-2.5793675536131233	3.089486063519454e-135	6.292048070803346e-135
K12507	1347.0	1212.0	-2.454247799917802	0.0	0.0
K18988	242.0	197.0	-2.2295473154699104	1.8030065668647574e-94	3.031036215796813e-94
K19182	473.0	364.0	-2.191868981662679	1.608367123577926e-168	3.6982105394298687e-168
K01949	132.0	175.0	-2.7128959049209604	2.204762848653077e-106	3.9731746477346564e-106
K19652	102.0	128.0	-2.652253061792126	2.104709181976911e-76	3.1074244054659106e-76
K19067	927.0	844.0	-2.418613995200252	0.0	0.0
K02205	521.0	487.0	-2.4013496184758645	8.410198688569017e-252	2.6589820096182853e-251
K02495	54.0	88.0	-2.9039808547625023	1.4496688250601878e-58	1.9100082809527545e-58
K11607	4198.0	2636.0	-2.2942479034021592	0.0	0.0
K01237	84.0	92.0	-2.5128065726979654	3.912486149264597e-52	4.904563363083129e-52
K23686	99.0	141.0	-2.77949126895018	1.9222199481692945e-88	3.112343194449346e-88
K25187	120.0	138.0	-2.56691414048571	3.3346318741892095e-79	5.0391781611163427e-79
K10219	177.0	281.0	-2.9058747174339983	1.1826322683377474e-182	2.8611702414663956e-182
K06035	55.0	48.0	-2.2841646635578274	4.670765973948194e-25	4.972618196754369e-25
K19622	2791.0	1707.0	-2.1267460090020553	0.0	0.0
K12638	52.0	105.0	-3.117969144863372	1.0909313243500294e-74	1.5988832520763674e-74
K14986	1751.0	1100.0	-2.0745191194606343	0.0	0.0
K00832	77.0	115.0	-2.8226897105933237	1.0390875034561228e-73	1.5135980853136312e-73
K18607	196.0	194.0	-2.4242617227631804	3.0234712917699386e-103	5.359838665197824e-103
K21088	621.0	479.0	-2.20738609467452	1.561251931402261e-222	4.377799368680024e-222
K07089	65.0	43.0	-2.0115068880100577	2.372602205717208e-19	2.4738687999649758e-19
K21402	79.0	137.0	-2.973773475694216	2.3257709713204014e-92	3.865735487677587e-92
K19541	1065.0	771.0	-2.178051397104056	0.0	0.0
K20573	50.0	56.0	-2.52996510543833	1.1800165823541479e-32	1.3019438300131246e-32
K23123	57.0	180.0	-3.5722539351562816	2.480477924203966e-143	5.228212729130245e-143
K15942	54.0	50.0	-2.3424466032097335	7.900342689668788e-27	8.468518020090172e-27
K00421	74.0	88.0	-2.593614316949466	8.619116549856266e-52	1.0777661843116149e-51
K15870	111.0	196.0	-3.000348921217972	1.912397936180871e-132	3.84167222799591e-132
K03599	104.0	53.0	-1.752815775218988	1.2032462418493664e-19	1.255125427865367e-19
K20344	771.0	819.0	-2.5709211849249067	0.0	0.0
K12427	108.0	172.0	-2.89458580218373	3.1725851673728856e-112	5.882379310701004e-112
K14028	132.0	114.0	-2.2796737171788806	4.5220343402767034e-57	5.888286005227699e-57
K18151	109.0	170.0	-2.8735620605834415	4.3191984333352514e-110	7.926180195728449e-110
K12282	666.0	219.0	-1.323276270546024	4.1393649072056365e-50	5.119767709381533e-50
K11946	172.0	330.0	-3.1009281087144633	6.220114146294917e-229	1.8016386144965267e-228
K02035	77.0	116.0	-2.831398692234827	1.4032580749195813e-74	2.056031725920791e-74
K21405	167.0	161.0	-2.3942465817057847	9.203726860705793e-85	1.4512677619148177e-84
K15583	346.0	484.0	-2.805066259044798	1.3043829017550973e-300	4.8894832125670114e-300
K11737	266.0	335.0	-2.6815783833194886	8.549095764644662e-199	2.1967096762103884e-198
K13308	111.0	261.0	-3.2937570641678273	1.7749722358869334e-192	4.4378736681586424e-192
K00803	71.0	100.0	-2.7624503308703487	7.261556954233293e-63	9.873982412924337e-63
K01761	261.0	259.0	-2.4343547417358113	9.868693322247835e-138	2.0346816038623778e-137
K20836	53.0	49.0	-2.3408797659666427	2.651237188219708e-26	2.833417805933482e-26
K02827	181.0	294.0	-2.930342440443707	1.0858204679796088e-192	2.7188944518209404e-192
K17209	580.0	737.0	-2.7406949209525457	0.0	0.0
K01968	69.0	91.0	-2.696186772824029	7.185866600289962e-56	9.279736960869554e-56
K10917	96.0	36.0	-1.4519813285510927	8.70231247160463e-11	8.89775027721437e-11
K18902	1137.0	858.0	-2.2306381853117574	0.0	0.0
K22308	89.0	115.0	-2.6794604728320666	1.2473983256086863e-69	1.763684589115839e-69
K25224	81.0	33.0	-1.5352070543491054	9.2724670993585e-11	9.47104124690748e-11
K01996	661.0	680.0	-2.521171917636986	0.0	0.0
K18603	172.0	297.0	-2.991658898094426	6.7981599531768345e-199	1.7476994376544965e-198
K05816	803.0	975.0	-2.7258138400224565	0.0	0.0
K15036	117.0	148.0	-2.662782082696432	2.0000476249713752e-88	3.236264460696817e-88
K00694	64.0	121.0	-3.056332246827318	4.238290454811433e-84	6.659980733509776e-84
K23101	45.0	76.0	-2.9364405122774935	2.0632139305381707e-51	2.5722119402875676e-51
K00034	4309.0	2310.0	-2.07677309689239	0.0	0.0
K21329	530.0	455.0	-2.312130886934336	1.2968597289565238e-224	3.667235190634823e-224
K21254	49.0	131.0	-3.3988906113299433	1.7755652809046908e-100	3.097189455510516e-100
K11173	130.0	273.0	-3.1831700843443422	8.887376024175532e-195	2.2467430150969746e-194
K25233	80.0	189.0	-3.2876669940406433	9.58759643001807e-140	1.9939652376050874e-139
K08161	3143.0	1931.0	-2.1629744305725302	0.0	0.0
K17248	42.0	103.0	-3.3078674022604444	1.6444444053682665e-77	2.452465033378284e-77
K08298	718.0	541.0	-2.1910500357783134	3.0273922469577633e-248	9.43446196189451e-248
K02647	85.0	88.0	-2.4566377211012815	1.2077269492970327e-48	1.4748345676858182e-48
K02439	268.0	334.0	-2.670984088378454	2.5772609914956763e-197	6.57845211284931e-197
K19156	63.0	52.0	-2.2295159847855976	3.097474670165815e-26	3.3082007140521223e-26
K22347	240.0	326.0	-2.7560045578077914	1.3253696707319385e-199	3.424897477309364e-199
K00004	1991.0	1467.0	-2.2850916537369867	0.0	0.0
K22083	81.0	104.0	-2.6716303592810093	6.048108601169199e-63	8.226216152812424e-63
K21827	830.0	859.0	-2.5497674091363773	0.0	0.0
K12423	103.0	193.0	-3.0588179234347015	4.957604496106483e-133	9.999066982078643e-133
K18202	341.0	463.0	-2.7726126863552265	5.0241468623122433e-284	1.7920888523119455e-283
K25184	999.0	589.0	-1.9492611595023042	3.3477882555312074e-230	9.747513711453655e-230
K01753	37.0	75.0	-3.114381966446795	7.977651355525223e-54	1.0155586677292913e-53
K23244	594.0	657.0	-2.5911617079984084	0.0	0.0
K01781	496.0	551.0	-2.5823944454814334	1.4410365058695e-310	5.58568949024336e-310
K11704	63.0	92.0	-2.7967982226709913	9.218491247739727e-59	1.2165007686081833e-58
K19646	1089.0	793.0	-2.186630078270374	0.0	0.0
K16649	90.0	78.0	-2.279637352139946	1.3167515042732438e-39	1.5100278299520048e-39
K16557	140.0	171.0	-2.630903827730051	1.840145203140918e-100	3.208721162022882e-100
K06902	94.0	92.0	-2.4014737485418856	1.9965788530514857e-49	2.453709667750145e-49
K05874	547.0	526.0	-2.4344841321928974	3.0940920873731457e-276	1.0730757045404927e-275
K11706	4308.0	2687.0	-2.2956730105786587	0.0	0.0
K15742	72.0	76.0	-2.474338276422996	1.3231674366488805e-42	1.5449807700484016e-42
K20388	202.0	254.0	-2.670083898436658	1.211037240301339e-150	2.619816198457497e-150
K03208	119.0	155.0	-2.6927441143501696	1.1086661876437439e-93	1.8550619003407514e-93
K18673	261.0	353.0	-2.755047521078275	8.27514060281153e-216	2.255955587309752e-215
K00341	72.0	132.0	-3.0278829523747155	1.039383191781503e-90	1.7105589958730748e-90
K20340	73.0	35.0	-1.695352278530021	6.744515512401613e-13	6.935633200432707e-13
K01678	56.0	48.0	-2.266454589567925	7.980562032836734e-25	8.48548931219668e-25
K15783	196.0	321.0	-2.9420273994982296	4.973825510372117e-211	1.3306046023474125e-210
K08722	78.0	25.0	-1.3032604846109304	6.99834905618332e-7	7.091811427229071e-7
K01012	67.0	47.0	-2.069138934152834	9.036689578478169e-22	9.491556503569353e-22
K11625	71.0	92.0	-2.678930347246551	4.596546095304759e-56	5.943584519826035e-56
K19576	3854.0	2146.0	-2.0919967505105634	0.0	0.0
K07065	254.0	60.0	-0.986628167738444	8.09214659593151e-10	8.248620018812335e-10
K11734	463.0	467.0	-2.47529961744408	7.858937438531037e-251	2.4768759403501218e-250
K19169	307.0	60.0	-0.7972062679323381	3.1132591518518515e-7	3.158031564203782e-7
K19100	108.0	148.0	-2.7422160539110507	2.2675068144144012e-91	3.7428062381632566e-91
K25287	43.0	120.0	-3.438395620661528	3.756896166045088e-93	6.271511999851267e-93
K18294	1044.0	825.0	-2.2732038895116013	0.0	0.0
K21308	81.0	108.0	-2.7095181220843543	2.532602295239996e-66	3.5221528171513196e-66
K02810	62.0	94.0	-2.8340841897626006	7.459939598223206e-61	9.989138371096743e-61
K05588	42.0	68.0	-2.8932187999682855	1.7263092252854353e-45	2.0589084544485495e-45
K16917	468.0	892.0	-3.168047740771067	0.0	0.0
K19958	4056.0	2247.0	-2.101712395549181	0.0	0.0
K01998	114.0	115.0	-2.434068868139436	2.5284506265278867e-62	3.4213673973660248e-62
K00155	23.0	92.0	-3.7780434440249464	1.238705122549728e-77	1.850114898219218e-77
K20936	150.0	117.0	-2.1786756186605527	2.7049569445782315e-55	3.4787941393034884e-55
K07668	2147.0	1699.0	-2.390348903158588	0.0	0.0
K18990	1243.0	949.0	-2.2537569236679866	0.0	0.0
K13060	741.0	313.0	-1.5836643760454823	1.669777900500143e-92	2.779078672550587e-92
K11615	354.0	423.0	-2.639778228290474	1.1542510396965603e-245	3.5704071691169698e-245
K08082	131.0	47.0	-1.405154307404448	4.654931379984866e-13	4.790771958685616e-13
K07749	731.0	558.0	-2.2061254462216446	3.51122191468339e-258	1.134464474111898e-257
K08687	174.0	202.0	-2.584139524089178	7.37423634024991e-116	1.3925405577666497e-115
K18219	823.0	536.0	-2.0436410275634627	3.9399673583185897e-224	1.1128796689486461e-223
K01535	129.0	75.0	-1.8834532643088342	6.6355208044062e-30	7.206828928316255e-30
K01733	63.0	44.0	-2.0648962519517764	2.00163498526331e-20	2.0944814053904424e-20
K00261	73.0	84.0	-2.5605641887367327	8.430301302962246e-49	1.0304844746213066e-48
K16439	119.0	205.0	-2.9770823264949167	2.545021439508378e-137	5.238580916176719e-137
K16270	75.0	77.0	-2.4470603358261354	1.378499945639177e-42	1.609213922555011e-42
K21137	1128.0	886.0	-2.2746373134231614	0.0	0.0
K11601	73.0	96.0	-2.6941209066344878	8.649705972117218e-59	1.142345134714215e-58
K25895	100.0	173.0	-2.9767894317194084	3.2762855215978034e-116	6.198578727677294e-116
K03535	3094.0	1638.0	-1.9682469581432203	0.0	0.0
K23271	1407.0	1221.0	-2.418728533530949	0.0	0.0
K20937	128.0	115.0	-2.3190370891549725	8.805687740744724e-59	1.1626386555668224e-58
K19997	908.0	816.0	-2.4019554820542073	0.0	0.0
K00141	1663.0	1449.0	-2.4536568547547906	0.0	0.0
K25760	1310.0	1190.0	-2.4609951089563378	0.0	0.0
K07528	58.0	104.0	-3.0010565826165556	3.0652134042121307e-71	4.3833777065375075e-71
K02412	190.0	113.0	-1.9082583307962686	5.613828184288909e-45	6.663676593249314e-45
K12062	4177.0	691.0	-0.656352786580212	2.3133218207708835e-46	2.780872702453333e-46
K01784	1463.0	1128.0	-2.2864798543470326	0.0	0.0
K13260	34.0	84.0	-3.3096901504663467	1.3436357461118364e-63	1.834995314024564e-63
K18675	49.0	55.0	-2.5319545938938024	3.953730329809813e-32	4.3440722886545733e-32
K01577	517.0	512.0	-2.4623419294791873	8.31482420813204e-273	2.834624890015334e-272
K16248	134.0	69.0	-1.7626739961444444	2.651916294117306e-25	2.824499532313796e-25
K16434	1175.0	845.0	-2.1803191680009495	0.0	0.0
K25960	117.0	228.0	-3.1026775967278573	5.271367228052711e-159	1.1785271017003562e-158
K18434	211.0	119.0	-1.85576030981101	1.604073954938938e-45	1.9135784579166748e-45
K19766	49.0	57.0	-2.567293910052649	9.185577247028342e-34	1.0204385726068752e-33
K12298	177.0	73.0	-1.5417633193390827	3.453157151945974e-22	3.6361251086933215e-22
K04087	74.0	56.0	-2.144049378708482	8.237438077585788e-27	8.827967021731143e-27
K03435	1083.0	1040.0	-2.4975339621105284	0.0	0.0
K19653	516.0	496.0	-2.43048937360757	3.1377361018623342e-260	1.0236991790310469e-259
K07243	40.0	60.0	-2.8166411325370864	3.1347119458394005e-39	3.5825279381021716e-39
K19745	395.0	354.0	-2.343451390733411	1.380757700615949e-178	3.2912111207447276e-178
K18909	1378.0	1074.0	-2.29050393268291	0.0	0.0
K23414	40.0	74.0	-3.0249954245592487	1.240348572613493e-51	1.5498167793533862e-51
K15638	34.0	110.0	-3.579817872355433	1.5377110421347237e-88	2.490574676264779e-88
K18204	91.0	144.0	-2.88424274873216	6.159608224724525e-94	1.0320280357785354e-93
K22921	100.0	57.0	-1.8636538735531336	8.636190389062553e-23	9.114866484388886e-23
K16920	4450.0	2722.0	-2.281041567675301	0.0	0.0
K23464	600.0	562.0	-2.412428834734684	1.8063507140163847e-291	6.612722496925479e-291
K19267	716.0	498.0	-2.105514902871415	3.5795212459534963e-217	9.811845867397431e-217
K12141	76.0	138.0	-3.019372648941811	1.792854497852919e-94	3.0149816404457414e-94
K19658	51.0	52.0	-2.437281454133593	3.649704042579167e-29	3.951084704979781e-29
K10002	551.0	823.0	-2.914219245086549	0.0	0.0
K19956	180.0	286.0	-2.9073441471982813	5.862936222575445e-186	1.4308764426246505e-185
K17640	1051.0	1011.0	-2.4954949080080038	0.0	0.0
K03468	100.0	89.0	-2.3070015167961726	1.3067068783504797e-45	1.5603214226941353e-45
K02473	591.0	624.0	-2.540363904953679	0.0	0.0
K05551	171.0	297.0	-2.997466933979669	2.7078735266679993e-199	6.983022977112945e-199
K24302	112.0	260.0	-3.2809054508952435	4.766934842832745e-191	1.1847548234692998e-190
K07702	199.0	283.0	-2.796423734338954	1.8708352871803547e-176	4.4069346745998196e-176
K16237	482.0	456.0	-2.4097296908474917	4.46030908873578e-237	1.3319754273338572e-236
K13328	48.0	164.0	-3.646400409342025	5.207044937335221e-133	1.0497939229538965e-132
K23776	619.0	607.0	-2.463987672967623	1.1e-322	4.35e-322
K01044	217.0	83.0	-1.4666105472484894	2.6639197288183533e-23	2.816320456390608e-23
K22292	655.0	574.0	-2.3469387135139885	1.8510985747264244e-287	6.669281771388441e-287
K06714	303.0	253.0	-2.261096371516364	8.089343018872482e-123	1.5611340978232522e-122
K01488	93.0	22.0	-1.0062793929756368	0.00021040491179101473	0.00021231267343328666
K23139	475.0	448.0	-2.4056976511923756	1.649803878007433e-232	4.851566542020684e-232
K18099	870.0	423.0	-1.7365247721935273	1.1321121495786186e-141	2.3702414904221246e-141
K24968	422.0	460.0	-2.552276987458494	1.9938547294857468e-256	6.40078492645168e-256
K10210	59.0	60.0	-2.4356706310918614	2.247115973276738e-33	2.4880735781936556e-33
K13816	464.0	461.0	-2.4594451649221623	9.94276127295835e-246	3.0793660145315658e-245
K01458	53.0	122.0	-3.2501405861391945	5.7388108894093275e-90	9.382946436226547e-90
K10724	77.0	109.0	-2.7688288493201125	1.5865043415438362e-68	2.230548495915646e-68
K00115	322.0	371.0	-2.596995255152003	8.092080745437447e-212	2.170602055337479e-211
K12060	638.0	299.0	-1.6868459162109655	5.040883742502168e-97	8.604207833146167e-97
K21458	65.0	45.0	-2.0562060138249065	9.567832650251127e-21	1.0015824814476933e-20
K16328	200.0	226.0	-2.560126931633056	6.00200939865878e-128	1.1787475713130654e-127
K20617	55.0	121.0	-3.205463140543406	4.325370596409316e-88	6.97182360695779e-88
K25821	66.0	84.0	-2.660010974876204	6.06620693049835e-51	7.542096402168753e-51
K01136	215.0	157.0	-2.1169020991378646	7.299658882343432e-71	1.040019678030609e-70
K10850	132.0	105.0	-2.197054581962339	2.4289811628238506e-50	3.009484825190956e-50
K26749	1222.0	855.0	-2.153737782244774	0.0	0.0
K03485	837.0	880.0	-2.568336947819202	0.0	0.0
K03387	75.0	27.0	-1.4163615984656077	3.705953878928088e-8	3.765351394942557e-8
